order_id,warehouse,category,order_date,promised_ship_date,actual_ship_date,status,units
WO0004225,Northeast-1,Outdoor,07/22/2026,07/23/2026,07/23/2026,SHIPPED,2
WO0004226,South-4,Office Supplies,07/22/2026,07/25/2026,07/24/2026, Shipped,1
WO0004227,South-4,Home Goods,07/22/2026,07/23/2026,07/22/2026, Shipped,4
WO0004228,Midwest-2,Office Supplies,07/22/2026,07/23/2026,07/22/2026,shipped,5
WO0004229,,Office Supplies,07/22/2026,07/23/2026,07/22/2026,shipped,5
WO0004230,Northeast-1,Electronics,07/22/2026,07/25/2026,07/24/2026,shipped,4
WO0004231,Northeast-1,Home Goods,2026-07-22,2026-07-25,2026-07-25,Shipped,1
WO0004232,Northeast-1,Office Supplies,2026-07-22,07/23/2026,07/23/2026,Shipped,2
WO0004233,South-4,Apparel,2026-07-22,07/24/2026,2026-07-24,shipped,5
WO0004234,West-3,Home Goods,07/22/2026,07/23/2026,07/23/2026,Shipped,7
WO0004235,West-3,Home Goods,2026-07-22,07/24/2026,,cancelled,2
WO0004236,Northeast-1,Home Goods,07/22/2026,2026-07-24,2026-07-24, Shipped,10
WO0004237,South-4,Outdoor,07/22/2026,07/25/2026,07/24/2026,Shipped,3
WO0004238,South-4,Apparel,2026-07-22,07/24/2026,,cancelled,3
WO0004239,South-4,Outdoor,07/22/2026,07/24/2026,07/24/2026,shipped,10
WO0004239,South-4,Outdoor,07/22/2026,07/24/2026,07/24/2026,shipped,10
WO0004240,South-4,Electronics,2026-07-22,07/24/2026,2026-07-23,Shipped,4
WO0004241,South-4,Electronics,07/22/2026,07/25/2026,07/24/2026,Shipped,6
WO0004242,South-4,Office Supplies,2026-07-22,07/23/2026,07/22/2026,shipped,10
WO0004243,South-4,Home Goods,07/22/2026,2026-07-25,,cancelled,6
WO0004244,Midwest-2,Home Goods,2026-07-22,07/24/2026,2026-07-23,Shipped,9
WO0004245,Midwest-2,Apparel,2026-07-22,07/23/2026,2026-07-23,SHIPPED,2
WO0004246,Midwest-2,Outdoor,07/22/2026,2026-07-24,2026-07-24,shipped,9
WO0004247,Northeast-1,Apparel,2026-07-22,2026-07-24,2026-07-23,Shipped,6
WO0004248,Northeast-1,Home Goods,07/22/2026,2026-07-23,07/23/2026,SHIPPED,2
WO0004249,South-4,Outdoor,07/22/2026,07/25/2026,2026-07-24,SHIPPED,9
WO0004250,Midwest-2,Outdoor,07/22/2026,07/25/2026,2026-07-25, Shipped,1
WO0004251,West-3,Apparel,07/22/2026,07/24/2026,07/24/2026,SHIPPED,6
WO0004252,West-3,Apparel,07/22/2026,07/23/2026,2026-07-23, Shipped,6
WO0004252,West-3,Apparel,07/22/2026,07/23/2026,2026-07-23, Shipped,6
WO0004253,Midwest-2,Home Goods,07/22/2026,07/25/2026,2026-07-24,Shipped,1
WO0004254,Northeast-1,Outdoor,2026-07-22,07/24/2026,2026-07-24,SHIPPED,8
WO0004255,West-3,Apparel,2026-07-22,2026-07-23,2026-07-22,Shipped,7
WO0004256,West-3,Office Supplies,2026-07-22,2026-07-23,2026-07-22,shipped,2
WO0004257,South-4,Apparel,07/22/2026,2026-07-24,07/24/2026, Shipped,9
WO0004258,,Apparel,07/22/2026,2026-07-24,07/24/2026, Shipped,9
WO0004259,Northeast-1,Apparel,07/22/2026,2026-07-23,07/22/2026, Shipped,10
WO0004260,West-3,Office Supplies,2026-07-22,07/24/2026,2026-07-24, Shipped,2
WO0004261,Northeast-1,Outdoor,2026-07-22,07/25/2026,07/25/2026,Shipped,3
WO0004262,South-4,Office Supplies,2026-07-22,07/25/2026,2026-07-24,shipped,10
WO0004263,Northeast-1,Electronics,07/22/2026,2026-07-24,2026-07-24,shipped,5
WO0004264,Northeast-1,Office Supplies,07/22/2026,2026-07-23,2026-07-23, Shipped,1
WO0004265,West-3,Office Supplies,07/22/2026,07/25/2026,07/25/2026,SHIPPED,7
WO0004266,Midwest-2,Apparel,2026-07-22,07/24/2026,,Delayed,6
WO0004267,West-3,Outdoor,07/22/2026,07/25/2026,07/25/2026,SHIPPED,4
WO0004268,South-4,Electronics,2026-07-22,07/23/2026,07/22/2026,shipped,1
WO0004269,South-4,Home Goods,07/22/2026,07/24/2026,07/23/2026,SHIPPED,4
WO0004270,Northeast-1,Outdoor,2026-07-22,2026-07-24,07/24/2026,SHIPPED,9
WO0004271,South-4,Office Supplies,2026-07-22,2026-07-24,07/24/2026,Shipped,8
WO0004272,South-4,Outdoor,07/22/2026,2026-07-23,2026-07-25,DELAYED,7
WO0004273,Northeast-1,Home Goods,2026-07-22,2026-07-25,2026-07-24,Shipped,11
WO0004274,Northeast-1,Apparel,2026-07-22,2026-07-24,07/24/2026,Shipped,1
WO0004275,West-3,Apparel,07/22/2026,07/23/2026,07/23/2026,shipped,6
WO0004276,South-4,Office Supplies,2026-07-22,2026-07-23,2026-07-22,SHIPPED,9
WO0004277,Midwest-2,Electronics,07/22/2026,07/23/2026,2026-07-22,Shipped,6
WO0004278,Midwest-2,Office Supplies,07/22/2026,2026-07-23,2026-07-22, Shipped,2
WO0004279,Northeast-1,Electronics,07/22/2026,2026-07-23,07/27/2026,Delayed,4
WO0004280,Midwest-2,Home Goods,2026-07-22,2026-07-23,07/23/2026,Shipped,9
WO0004281,Midwest-2,Office Supplies,07/22/2026,2026-07-24,,Canceled,1
WO0004282,West-3,Home Goods,2026-07-22,07/25/2026,07/24/2026, Shipped,10
WO0004283,Northeast-1,Apparel,07/22/2026,07/25/2026,07/25/2026,shipped,3
WO0004284,Northeast-1,Outdoor,2026-07-22,2026-07-24,2026-07-23,Shipped,3
WO0004285,West-3,Outdoor,2026-07-22,07/25/2026,2026-07-24,shipped,3
WO0004286,Midwest-2,Office Supplies,2026-07-22,2026-07-25,2026-07-24,shipped,5
WO0004287,Northeast-1,Outdoor,07/22/2026,07/24/2026,07/23/2026,SHIPPED,6
WO0004288,South-4,Outdoor,07/22/2026,2026-07-25,07/24/2026, Shipped,2
WO0004289,Midwest-2,Electronics,07/22/2026,2026-07-25,2026-07-25,SHIPPED,6
WO0004290,South-4,Outdoor,07/22/2026,07/23/2026,2026-07-22, Shipped,5
WO0004291,South-4,Apparel,2026-07-22,07/24/2026,07/24/2026,shipped,10
WO0004292,Northeast-1,Outdoor,2026-07-22,07/25/2026,07/24/2026,Shipped,5
WO0004293,Midwest-2,Apparel,07/22/2026,07/23/2026,07/23/2026,Shipped,7
WO0004294,Northeast-1,Office Supplies,2026-07-22,2026-07-24,2026-07-24,Shipped,10
WO0004295,Northeast-1,Home Goods,2026-07-22,2026-07-25,2026-07-25,Shipped,5
WO0004296,West-3,Office Supplies,07/22/2026,2026-07-24,2026-07-24,shipped,3
WO0004297,Midwest-2,Electronics,2026-07-22,2026-07-25,07/25/2026, Shipped,4
WO0004298,South-4,Outdoor,2026-07-22,07/24/2026,2026-07-24,Shipped,8
WO0004299,Northeast-1,Electronics,07/22/2026,07/24/2026,07/24/2026,SHIPPED,7
WO0004300,West-3,Electronics,07/22/2026,2026-07-24,07/24/2026, Shipped,3
WO0004301,South-4,Home Goods,2026-07-22,07/25/2026,2026-07-25,Shipped,11
WO0004302,South-4,Apparel,07/22/2026,2026-07-25,07/25/2026, Shipped,2
WO0004303,West-3,Apparel,07/22/2026,2026-07-25,2026-07-24,Shipped,1
WO0004304,West-3,Office Supplies,2026-07-22,07/25/2026,07/25/2026, Shipped,5
WO0004305,South-4,Office Supplies,2026-07-22,07/24/2026,2026-07-24,shipped,2
WO0004306,West-3,Electronics,07/22/2026,2026-07-23,07/23/2026,shipped,8
WO0004307,,Electronics,07/22/2026,2026-07-23,07/23/2026,shipped,8
WO0004308,Midwest-2,Office Supplies,07/22/2026,2026-07-24,07/24/2026,shipped,4
WO0004309,West-3,Electronics,07/22/2026,07/25/2026,07/25/2026, Shipped,1
WO0004310,West-3,Outdoor,07/22/2026,2026-07-25,07/24/2026,SHIPPED,8
WO0004311,Midwest-2,Home Goods,2026-07-22,2026-07-24,07/24/2026,Shipped,11
WO0004312,Midwest-2,Outdoor,07/22/2026,2026-07-25,07/25/2026,SHIPPED,5
WO0004313,South-4,Apparel,07/22/2026,2026-07-24,07/24/2026,Shipped,4
WO0004314,South-4,Electronics,2026-07-22,2026-07-23,2026-07-23, Shipped,9
WO0004315,Northeast-1,Office Supplies,07/22/2026,07/24/2026,2026-07-24,shipped,3
WO0004316,Midwest-2,Apparel,2026-07-22,07/23/2026,07/23/2026, Shipped,7
WO0004317,West-3,Apparel,2026-07-22,07/24/2026,07/23/2026, Shipped,10
WO0004318,Northeast-1,Apparel,07/22/2026,07/24/2026,07/23/2026,shipped,2
WO0004319,Midwest-2,Home Goods,2026-07-22,2026-07-24,2026-07-23,SHIPPED,1
WO0004320,South-4,Office Supplies,2026-07-22,2026-07-23,2026-07-22,Shipped,6
WO0004321,Midwest-2,Outdoor,2026-07-22,07/25/2026,07/24/2026,SHIPPED,6
WO0004322,West-3,Office Supplies,2026-07-22,2026-07-24,07/23/2026,shipped,7
WO0004323,Northeast-1,Electronics,2026-07-22,2026-07-23,07/23/2026,Shipped,1
WO0004324,Midwest-2,Office Supplies,2026-07-22,2026-07-25,07/24/2026,Shipped,4
WO0004325,Northeast-1,Apparel,07/22/2026,2026-07-25,07/24/2026,Shipped,6
WO0004326,South-4,Office Supplies,2026-07-22,07/25/2026,07/25/2026,Shipped,3
WO0004327,West-3,Outdoor,2026-07-22,07/25/2026,2026-07-24,SHIPPED,6
WO0004328,West-3,Electronics,2026-07-22,07/24/2026,07/24/2026,Shipped,3
WO0004329,South-4,Home Goods,07/22/2026,07/25/2026,2026-07-24,SHIPPED,3
WO0004330,West-3,Outdoor,2026-07-22,2026-07-25,2026-07-25,SHIPPED,9
WO0004331,Midwest-2,Office Supplies,07/22/2026,2026-07-23,2026-07-23,shipped,3
WO0004332,South-4,Outdoor,2026-07-22,07/23/2026,07/23/2026,shipped,5
WO0004333,West-3,Apparel,2026-07-22,2026-07-25,2026-07-25,SHIPPED,3
WO0004334,Northeast-1,Apparel,2026-07-22,2026-07-24,2026-07-24, Shipped,6
WO0004335,Midwest-2,Outdoor,07/22/2026,07/23/2026,2026-07-23,SHIPPED,6
WO0004336,South-4,Home Goods,07/22/2026,07/23/2026,07/23/2026, Shipped,10
WO0004337,Midwest-2,Home Goods,07/22/2026,2026-07-25,2026-07-24,SHIPPED,11
WO0004338,Midwest-2,Electronics,07/22/2026,2026-07-25,2026-07-24,Shipped,2
WO0004339,Midwest-2,Office Supplies,07/22/2026,07/25/2026,07/24/2026,Shipped,6
WO0004340,Northeast-1,Outdoor,2026-07-22,07/24/2026,2026-07-23,SHIPPED,11
WO0004341,Midwest-2,Office Supplies,2026-07-22,2026-07-23,2026-07-23,SHIPPED,6
WO0004342,West-3,Outdoor,07/22/2026,07/25/2026,2026-07-24, Shipped,6
WO0004343,South-4,Home Goods,2026-07-22,07/24/2026,2026-07-23,SHIPPED,6
WO0004344,Northeast-1,Electronics,07/23/2026,07/26/2026,2026-07-26,Shipped,1
WO0004345,Midwest-2,Home Goods,2026-07-23,2026-07-25,,Canceled,6
WO0004346,Midwest-2,Outdoor,07/23/2026,2026-07-25,2026-07-25,Shipped,9
WO0004347,Midwest-2,Electronics,2026-07-23,2026-07-26,07/26/2026, Shipped,6
WO0004348,West-3,Home Goods,2026-07-23,07/25/2026,2026-07-25,SHIPPED,3
WO0004349,Northeast-1,Home Goods,2026-07-23,07/26/2026,2026-07-26,shipped,2
WO0004350,West-3,Electronics,2026-07-23,2026-07-26,07/26/2026,shipped,9
WO0004351,South-4,Office Supplies,07/23/2026,07/24/2026,2026-07-23,SHIPPED,3
WO0004352,Northeast-1,Home Goods,2026-07-23,07/26/2026,07/25/2026,SHIPPED,2
WO0004353,Midwest-2,Outdoor,07/23/2026,2026-07-26,07/25/2026,SHIPPED,10
WO0004354,Midwest-2,Outdoor,07/23/2026,2026-07-26,07/26/2026, Shipped,6
WO0004355,Northeast-1,Apparel,2026-07-23,2026-07-25,07/25/2026,SHIPPED,4
WO0004356,Northeast-1,Apparel,2026-07-23,2026-07-25,07/25/2026,shipped,8
WO0004357,West-3,Electronics,2026-07-23,07/24/2026,2026-07-24,shipped,6
WO0004358,Midwest-2,Home Goods,07/23/2026,07/24/2026,,delayed,9
WO0004359,Northeast-1,Electronics,2026-07-23,2026-07-26,07/25/2026,shipped,4
WO0004360,Midwest-2,Office Supplies,2026-07-23,2026-07-25,2026-07-24,Shipped,9
WO0004361,Northeast-1,Office Supplies,07/23/2026,07/26/2026,07/26/2026,shipped,10
WO0004362,South-4,Apparel,2026-07-23,2026-07-24,2026-07-23,shipped,11
WO0004363,Northeast-1,Apparel,2026-07-23,07/26/2026,07/26/2026, Shipped,1
WO0004364,Northeast-1,Home Goods,2026-07-23,2026-07-25,2026-07-25,Shipped,7
WO0004365,South-4,Apparel,07/23/2026,2026-07-24,,Cancelled,4
WO0004366,Northeast-1,Office Supplies,2026-07-23,2026-07-25,07/27/2026,delayed,1
WO0004367,South-4,Electronics,2026-07-23,2026-07-24,2026-07-23,SHIPPED,11
WO0004368,South-4,Apparel,07/23/2026,2026-07-26,,Cancelled,2
WO0004368,South-4,Apparel,07/23/2026,2026-07-26,,Cancelled,2
WO0004369,South-4,Apparel,2026-07-23,2026-07-25,2026-07-24, Shipped,11
WO0004370,Northeast-1,Apparel,07/23/2026,07/26/2026,2026-07-26,Shipped,6
WO0004371,Midwest-2,Electronics,2026-07-23,2026-07-24,2026-07-23, Shipped,6
WO0004372,West-3,Outdoor,07/23/2026,2026-07-24,2026-07-23,Shipped,5
WO0004373,Midwest-2,Home Goods,07/23/2026,07/24/2026,07/23/2026,SHIPPED,2
WO0004374,West-3,Office Supplies,07/23/2026,07/24/2026,07/23/2026,Shipped,8
WO0004375,Midwest-2,Electronics,2026-07-23,07/26/2026,07/26/2026, Shipped,10
WO0004376,Midwest-2,Outdoor,2026-07-23,07/24/2026,07/27/2026,Delayed,10
WO0004377,Northeast-1,Apparel,2026-07-23,07/24/2026,07/23/2026, Shipped,4
WO0004378,Northeast-1,Office Supplies,07/23/2026,07/24/2026,2026-07-24,shipped,3
WO0004379,Midwest-2,Outdoor,2026-07-23,07/26/2026,07/26/2026,SHIPPED,2
WO0004380,South-4,Apparel,2026-07-23,2026-07-26,07/26/2026,SHIPPED,2
WO0004381,South-4,Electronics,2026-07-23,07/26/2026,07/26/2026,SHIPPED,6
WO0004382,Midwest-2,Office Supplies,2026-07-23,07/26/2026,07/26/2026,Shipped,10
WO0004383,Midwest-2,Home Goods,07/23/2026,2026-07-26,2026-07-30,DELAYED,6
WO0004384,Midwest-2,Electronics,2026-07-23,2026-07-26,07/25/2026,Shipped,6
WO0004385,West-3,Outdoor,2026-07-23,07/25/2026,07/24/2026,Shipped,3
WO0004386,South-4,Apparel,2026-07-23,07/24/2026,2026-07-24,shipped,7
WO0004387,Midwest-2,Home Goods,07/23/2026,2026-07-24,07/23/2026, Shipped,2
WO0004388,Midwest-2,Home Goods,07/23/2026,2026-07-24,07/24/2026, Shipped,1
WO0004389,Northeast-1,Home Goods,07/23/2026,2026-07-24,2026-07-24,shipped,7
WO0004390,Midwest-2,Electronics,2026-07-23,2026-07-24,2026-07-23,Shipped,9
WO0004391,Northeast-1,Home Goods,2026-07-23,2026-07-25,2026-07-26,DELAYED,11
WO0004392,Midwest-2,Electronics,2026-07-23,07/26/2026,2026-07-26,Shipped,7
WO0004393,South-4,Apparel,07/23/2026,2026-07-24,2026-07-24,SHIPPED,7
WO0004394,Midwest-2,Outdoor,07/23/2026,07/26/2026,2026-07-26,SHIPPED,1
WO0004395,South-4,Electronics,2026-07-23,07/25/2026,07/24/2026,shipped,6
WO0004396,Northeast-1,Outdoor,2026-07-23,07/25/2026,2026-07-25,SHIPPED,1
WO0004397,Midwest-2,Apparel,2026-07-23,2026-07-25,07/25/2026,Shipped,5
WO0004398,South-4,Home Goods,2026-07-23,2026-07-26,07/26/2026,SHIPPED,5
WO0004399,Northeast-1,Outdoor,2026-07-23,2026-07-25,07/25/2026, Shipped,3
WO0004400,Midwest-2,Office Supplies,07/23/2026,2026-07-24,2026-07-27,DELAYED,2
WO0004401,Northeast-1,Apparel,07/23/2026,2026-07-24,2026-07-23,SHIPPED,8
WO0004402,Northeast-1,Outdoor,2026-07-23,2026-07-25,07/24/2026,shipped,6
WO0004403,Northeast-1,Home Goods,07/23/2026,07/24/2026,2026-07-24, Shipped,7
WO0004404,South-4,Office Supplies,2026-07-23,2026-07-25,07/24/2026, Shipped,5
WO0004405,Midwest-2,Office Supplies,2026-07-23,2026-07-26,07/26/2026,SHIPPED,5
WO0004406,South-4,Office Supplies,07/23/2026,07/24/2026,2026-07-24,Shipped,3
WO0004407,West-3,Home Goods,07/23/2026,2026-07-26,07/26/2026,Shipped,5
WO0004408,West-3,Outdoor,07/23/2026,07/26/2026,07/26/2026, Shipped,6
WO0004409,Midwest-2,Apparel,2026-07-23,2026-07-26,2026-07-25,shipped,3
WO0004410,South-4,Apparel,2026-07-23,07/24/2026,2026-07-23,Shipped,9
WO0004411,West-3,Outdoor,2026-07-23,2026-07-26,07/25/2026,SHIPPED,6
WO0004412,Midwest-2,Home Goods,2026-07-23,2026-07-24,2026-07-24,shipped,4
WO0004413,Midwest-2,Office Supplies,2026-07-23,07/25/2026,2026-07-24,SHIPPED,6
WO0004414,West-3,Outdoor,07/23/2026,2026-07-24,2026-07-23,SHIPPED,8
WO0004415,Northeast-1,Office Supplies,07/23/2026,2026-07-25,,Delayed,6
WO0004416,Northeast-1,Electronics,2026-07-23,07/26/2026,2026-07-26,Shipped,11
WO0004417,Northeast-1,Electronics,07/23/2026,07/24/2026,07/23/2026,Shipped,5
WO0004418,South-4,Electronics,2026-07-23,2026-07-24,2026-07-23, Shipped,8
WO0004419,South-4,Electronics,07/23/2026,2026-07-24,2026-07-23, Shipped,2
WO0004420,Midwest-2,Outdoor,07/23/2026,07/25/2026,2026-07-24,SHIPPED,9
WO0004421,South-4,Office Supplies,2026-07-23,07/25/2026,2026-07-24,Shipped,7
WO0004422,Northeast-1,Home Goods,07/23/2026,2026-07-26,,DELAYED,8
WO0004423,West-3,Home Goods,07/23/2026,2026-07-25,2026-07-24,SHIPPED,7
WO0004424,South-4,Apparel,07/23/2026,07/26/2026,,Delayed,5
WO0004425,Midwest-2,Home Goods,07/23/2026,2026-07-25,,Delayed,5
WO0004426,Midwest-2,Outdoor,07/23/2026,2026-07-25,2026-07-25,shipped,4
WO0004427,South-4,Electronics,07/23/2026,07/26/2026,2026-07-26,shipped,6
WO0004428,Midwest-2,Electronics,07/23/2026,2026-07-25,07/25/2026,SHIPPED,6
WO0004429,South-4,Office Supplies,07/23/2026,2026-07-24,07/24/2026,SHIPPED,11
WO0004430,South-4,Office Supplies,07/23/2026,2026-07-24,2026-07-24,SHIPPED,9
WO0004431,West-3,Home Goods,2026-07-23,2026-07-26,2026-07-26,SHIPPED,2
WO0004432,West-3,Outdoor,2026-07-23,2026-07-26,,DELAYED,4
WO0004433,Northeast-1,Apparel,2026-07-23,2026-07-26,07/26/2026, Shipped,4
WO0004434,Midwest-2,Electronics,07/23/2026,2026-07-25,07/24/2026,Shipped,4
WO0004435,Midwest-2,Apparel,2026-07-23,2026-07-24,2026-07-24,Shipped,3
WO0004436,South-4,Electronics,2026-07-23,2026-07-26,2026-07-27,delayed,3
WO0004437,West-3,Office Supplies,07/23/2026,07/26/2026,07/25/2026,Shipped,2
WO0004438,South-4,Office Supplies,07/23/2026,07/26/2026,07/26/2026,SHIPPED,1
WO0004439,South-4,Office Supplies,07/23/2026,07/24/2026,2026-07-24,Shipped,3
WO0004440,West-3,Apparel,07/23/2026,07/26/2026,07/26/2026,Shipped,6
WO0004441,Northeast-1,Outdoor,2026-07-23,2026-07-26,2026-07-26,Shipped,8
WO0004442,Northeast-1,Outdoor,2026-07-23,2026-07-25,07/25/2026,SHIPPED,1
WO0004443,Northeast-1,Apparel,2026-07-23,07/25/2026,2026-07-25,Shipped,5
WO0004444,Northeast-1,Office Supplies,2026-07-23,2026-07-25,,DELAYED,2
WO0004445,Northeast-1,Office Supplies,07/23/2026,07/25/2026,07/25/2026,shipped,8
WO0004446,Midwest-2,Home Goods,2026-07-23,2026-07-25,07/25/2026, Shipped,9
WO0004447,West-3,Office Supplies,2026-07-23,07/25/2026,07/25/2026,Shipped,8
WO0004448,South-4,Home Goods,07/23/2026,07/24/2026,2026-07-24,shipped,3
WO0004449,South-4,Apparel,07/23/2026,2026-07-26,07/25/2026,SHIPPED,8
WO0004450,West-3,Outdoor,2026-07-23,07/26/2026,07/26/2026,Shipped,7
WO0004451,Northeast-1,Outdoor,07/23/2026,2026-07-25,2026-07-25,Shipped,4
WO0004452,South-4,Office Supplies,07/23/2026,07/24/2026,2026-07-23,SHIPPED,10
WO0004453,West-3,Office Supplies,07/23/2026,2026-07-25,2026-07-24,Shipped,3
WO0004454,South-4,Office Supplies,07/23/2026,2026-07-25,,DELAYED,4
WO0004455,South-4,Home Goods,07/23/2026,2026-07-24,2026-07-24, Shipped,10
WO0004456,Northeast-1,Outdoor,07/23/2026,07/25/2026,2026-07-24, Shipped,7
WO0004457,Midwest-2,Outdoor,07/23/2026,2026-07-24,2026-07-23,SHIPPED,2
WO0004458,West-3,Electronics,07/23/2026,07/26/2026,07/26/2026,Shipped,10
WO0004459,West-3,Electronics,07/23/2026,07/26/2026,07/26/2026,Shipped,-1
WO0004460,West-3,Outdoor,2026-07-23,2026-07-24,2026-07-24,shipped,6
WO0004461,Midwest-2,Home Goods,2026-07-23,07/26/2026,07/25/2026,Shipped,6
WO0004462,Midwest-2,Apparel,2026-07-23,2026-07-25,07/25/2026,Shipped,8
WO0004463,South-4,Electronics,2026-07-23,07/26/2026,,Delayed,1
WO0004464,West-3,Home Goods,07/23/2026,2026-07-24,2026-07-24,shipped,5
WO0004465,Northeast-1,Office Supplies,2026-07-23,2026-07-24,2026-07-24,shipped,9
WO0004466,Midwest-2,Home Goods,07/23/2026,07/26/2026,2026-07-25,shipped,10
WO0004467,Northeast-1,Home Goods,07/23/2026,2026-07-26,2026-07-26,Shipped,6
WO0004468,West-3,Office Supplies,07/23/2026,07/25/2026,07/24/2026,Shipped,4
WO0004469,Northeast-1,Apparel,2026-07-23,07/24/2026,2026-07-23,SHIPPED,9
WO0004470,,Apparel,2026-07-23,07/24/2026,2026-07-23,SHIPPED,9
WO0004471,West-3,Apparel,07/23/2026,07/24/2026,07/25/2026,Delayed,3
WO0004472,Midwest-2,Apparel,2026-07-23,07/24/2026,07/23/2026,Shipped,10
WO0004473,West-3,Outdoor,2026-07-23,2026-07-26,2026-07-25,SHIPPED,5
WO0004474,Northeast-1,Home Goods,07/23/2026,07/26/2026,2026-07-25,shipped,10
WO0004475,Northeast-1,Home Goods,2026-07-23,2026-07-26,2026-07-25,Shipped,3
WO0004476,Midwest-2,Outdoor,07/23/2026,07/26/2026,2026-07-26,SHIPPED,8
WO0004477,Northeast-1,Outdoor,07/23/2026,07/24/2026,2026-07-24,shipped,4
WO0004478,South-4,Apparel,07/23/2026,07/25/2026,07/24/2026,shipped,8
WO0004479,Northeast-1,Outdoor,2026-07-23,2026-07-24,07/24/2026,SHIPPED,11
WO0004480,West-3,Electronics,07/23/2026,07/26/2026,2026-07-25,Shipped,5
WO0004481,Northeast-1,Apparel,2026-07-23,2026-07-25,2026-07-25,Shipped,8
WO0004482,Midwest-2,Electronics,07/23/2026,07/26/2026,2026-07-25, Shipped,11
WO0004483,Northeast-1,Electronics,2026-07-23,2026-07-24,2026-07-23, Shipped,3
WO0004484,South-4,Outdoor,07/23/2026,07/24/2026,,delayed,9
WO0004485,Midwest-2,Outdoor,2026-07-23,2026-07-25,2026-07-24, Shipped,11
WO0004486,Midwest-2,Electronics,07/23/2026,07/25/2026,07/25/2026,SHIPPED,11
WO0004487,Midwest-2,Home Goods,07/23/2026,07/26/2026,2026-07-25,shipped,10
WO0004488,West-3,Apparel,2026-07-23,07/24/2026,07/24/2026,shipped,11
WO0004489,Northeast-1,Electronics,07/23/2026,2026-07-26,2026-07-25,SHIPPED,4
WO0004490,Midwest-2,Outdoor,07/23/2026,07/26/2026,07/25/2026,Shipped,6
WO0004491,Midwest-2,Office Supplies,07/24/2026,2026-07-27,2026-07-27,SHIPPED,9
WO0004492,South-4,Home Goods,2026-07-24,2026-07-25,07/24/2026,Shipped,10
WO0004493,Midwest-2,Outdoor,2026-07-24,07/27/2026,2026-07-26,SHIPPED,5
WO0004494,Northeast-1,Office Supplies,07/24/2026,07/26/2026,07/25/2026,shipped,10
WO0004495,Midwest-2,Office Supplies,07/24/2026,2026-07-26,07/26/2026, Shipped,10
WO0004496,Northeast-1,Office Supplies,2026-07-24,2026-07-27,07/26/2026,shipped,4
WO0004497,Midwest-2,Office Supplies,07/24/2026,07/25/2026,07/24/2026,SHIPPED,7
WO0004498,,Office Supplies,07/24/2026,07/25/2026,07/24/2026,SHIPPED,7
WO0004499,South-4,Electronics,07/24/2026,07/26/2026,2026-07-26,SHIPPED,11
WO0004500,Midwest-2,Office Supplies,2026-07-24,07/26/2026,07/25/2026,Shipped,10
WO0004501,Northeast-1,Office Supplies,07/24/2026,07/25/2026,2026-07-24,shipped,9
WO0004502,West-3,Home Goods,2026-07-24,07/27/2026,,Delayed,9
WO0004503,West-3,Outdoor,07/24/2026,2026-07-27,2026-07-27, Shipped,9
WO0004504,West-3,Home Goods,07/24/2026,07/25/2026,2026-07-25, Shipped,2
WO0004505,Midwest-2,Electronics,07/24/2026,07/26/2026,07/25/2026,Shipped,10
WO0004506,Midwest-2,Home Goods,07/24/2026,07/26/2026,2026-07-26,Shipped,4
WO0004507,West-3,Apparel,2026-07-24,07/26/2026,07/26/2026,Shipped,7
WO0004508,South-4,Outdoor,2026-07-24,07/26/2026,07/26/2026,shipped,4
WO0004509,South-4,Apparel,07/24/2026,2026-07-26,07/26/2026, Shipped,4
WO0004510,Midwest-2,Home Goods,07/24/2026,07/26/2026,07/25/2026,SHIPPED,4
WO0004511,Northeast-1,Apparel,2026-07-24,2026-07-26,2026-07-25,shipped,6
WO0004512,Midwest-2,Outdoor,2026-07-24,2026-07-26,2026-07-25,SHIPPED,5
WO0004513,West-3,Electronics,07/24/2026,2026-07-25,2026-07-25, Shipped,5
WO0004514,Northeast-1,Office Supplies,07/24/2026,2026-07-26,07/25/2026,SHIPPED,7
WO0004515,Northeast-1,Outdoor,07/24/2026,07/25/2026,2026-07-25,SHIPPED,8
WO0004516,Northeast-1,Apparel,2026-07-24,2026-07-25,07/24/2026, Shipped,2
WO0004517,West-3,Electronics,2026-07-24,2026-07-25,2026-07-24,Shipped,4
WO0004518,South-4,Outdoor,07/24/2026,07/26/2026,2026-07-26,Shipped,5
WO0004519,Midwest-2,Electronics,07/24/2026,2026-07-25,2026-07-24,shipped,7
WO0004520,Midwest-2,Apparel,2026-07-24,07/27/2026,2026-07-27,SHIPPED,1
WO0004521,South-4,Home Goods,07/24/2026,2026-07-26,07/26/2026,Shipped,7
WO0004522,Midwest-2,Home Goods,2026-07-24,2026-07-25,07/24/2026, Shipped,1
WO0004523,Northeast-1,Office Supplies,07/24/2026,2026-07-26,2026-07-26,SHIPPED,8
WO0004523,Northeast-1,Office Supplies,07/24/2026,2026-07-26,2026-07-26,SHIPPED,8
WO0004524,West-3,Electronics,07/24/2026,2026-07-25,07/25/2026,SHIPPED,6
WO0004525,West-3,Home Goods,2026-07-24,07/27/2026,2026-07-27, Shipped,3
WO0004526,West-3,Office Supplies,2026-07-24,2026-07-26,07/26/2026,Shipped,8
WO0004527,Northeast-1,Home Goods,2026-07-24,2026-07-27,07/26/2026, Shipped,4
