customer_id,signup_month,contract_type,plan_tier,addon_count,monthly_charge,autopay,signup_channel,region,tenure_months,months_observable,avg_engagement_score,support_tickets_90d,churned
CUST-03786,2025-02,Two year,Basic,0,18.95,Yes,Organic,South,10,10,90.9,2,No
CUST-03787,2025-06,Month-to-month,Standard,0,35.69,No,Paid Search,Northeast,6,6,78.0,0,No
CUST-03788,2023-11,Two year,Basic,2,30.57,Yes,Referral,West,25,25,78.0,0,No
CUST-03789,2025-10,Month-to-month,Basic,0,13.02,No,Organic,West,2,2,72.4,0,No
CUST-03790,2024-01,One year,Standard,0,35.37,Yes,Paid Search,Northeast,23,23,59.0,1,No
CUST-03791,2024-07,One year,Basic,0,12.82,Yes,Sales-Assisted,Midwest,17,17,76.8,0,No
CUST-03792,2024-06,Two year,Standard,4,67.41,No,Organic,South,13,18,41.6,1,Yes
CUST-03793,2025-10,Two year,Basic,1,22.15,Yes,Paid Search,West,2,2,61.2,0,No
CUST-03794,2023-07,Month-to-month,Basic,0,14.4,No,Organic,Northeast,4,29,53.7,1,Yes
CUST-03795,2024-03,Month-to-month,Premium,0,67.06,Yes,Paid Search,Northeast,11,21,71.6,0,Yes
CUST-03796,2024-01,One year,Basic,2,30.86,Yes,Organic,Northeast,23,23,73.8,0,No
CUST-03797,2024-10,Month-to-month,Standard,1,42.36,Yes,Referral,Midwest,14,14,47.5,0,No
CUST-03798,2025-11,Two year,Standard,0,34.18,Yes,Paid Search,Northeast,1,1,94.4,0,Yes
CUST-03799,2025-07,One year,Standard,0,34.39,No,Paid Search,Northeast,5,5,62.0,0,No
CUST-03800,2024-09,Two year,Basic,0,16.35,Yes,Organic,Midwest,15,15,20.9,0,No
CUST-03801,2025-10,One year,Standard,0,33.9,Yes,Referral,West,2,2,69.3,0,No
CUST-03802,2024-08,One year,Basic,3,37.51,Yes,Paid Search,Midwest,16,16,72.3,1,No
CUST-03803,2024-05,Month-to-month,Basic,0,17.71,No,Referral,South,11,19,75.3,1,Yes
CUST-03804,2024-08,Month-to-month,Basic,1,25.75,No,Referral,Northeast,2,16,100.0,0,Yes
CUST-03805,2025-01,Two year,Standard,0,34.9,Yes,Referral,Midwest,11,11,27.2,1,No
CUST-03806,2023-12,Month-to-month,Standard,1,44.1,Yes,Referral,South,3,24,58.4,1,Yes
CUST-03807,2025-11,Month-to-month,Standard,0,36.11,No,Referral,West,1,1,68.7,0,No
CUST-03808,2025-04,One year,Premium,3,89.03,Yes,Organic,South,8,8,65.0,0,No
CUST-03809,2024-01,Two year,Basic,0,15.59,Yes,Organic,South,23,23,75.3,0,No
CUST-03810,2024-04,Month-to-month,Standard,3,58.61,Yes,Paid Search,West,14,20,46.1,1,Yes
CUST-03811,2025-02,One year,Basic,0,13.36,Yes,Organic,West,10,10,45.6,0,No
CUST-03812,2023-07,Month-to-month,Standard,1,42.81,Yes,Referral,Northeast,29,29,38.7,1,No
CUST-03813,2025-04,Month-to-month,Basic,0,14.94,No,Referral,West,3,8,32.8,2,Yes
CUST-03814,2025-08,Month-to-month,Premium,3,89.81,No,Paid Search,South,4,4,95.2,1,No
CUST-03815,2025-07,Month-to-month,Premium,0,65.02,Yes,Referral,West,5,5,77.4,0,No
CUST-03816,2024-03,Two year,Basic,0,14.76,Yes,Paid Search,Midwest,21,21,72.3,0,No
CUST-03817,2024-03,Month-to-month,Basic,1,23.06,Yes,Referral,South,7,21,88.1,0,Yes
CUST-03818,2024-04,Month-to-month,Standard,1,40.87,Yes,Organic,Northeast,20,20,48.0,0,No
CUST-03819,2023-12,One year,Standard,2,52.63,No,Referral,West,24,24,72.6,0,No
CUST-03820,2024-11,Month-to-month,Standard,0,34.73,No,Referral,South,13,13,91.4,0,No
CUST-03821,2025-07,One year,Standard,0,35.39,Yes,Referral,South,5,5,32.8,2,No
CUST-03822,2023-09,One year,Standard,2,49.28,No,Organic,Midwest,27,27,92.8,1,No
CUST-03823,2025-04,One year,Standard,1,46.92,Yes,Sales-Assisted,Midwest,8,8,62.7,0,No
CUST-03824,2025-09,Month-to-month,Basic,4,43.68,Yes,Paid Search,West,3,3,19.0,2,No
CUST-03825,2024-11,Month-to-month,Basic,1,24.14,Yes,Organic,Midwest,8,13,42.7,1,Yes
CUST-03826,2025-03,One year,Standard,3,57.68,Yes,Paid Search,West,9,9,93.2,0,No
CUST-03827,2023-09,One year,Standard,4,67.03,Yes,Paid Search,Midwest,12,27,83.3,0,Yes
CUST-03828,2024-01,One year,Standard,1,41.46,No,Organic,South,23,23,34.0,2,No
CUST-03829,2025-03,Month-to-month,Standard,0,35.28,No,Sales-Assisted,South,7,9,65.8,0,Yes
CUST-03830,2023-10,Month-to-month,Premium,1,70.02,Yes,Referral,West,7,26,67.5,0,Yes
CUST-03831,2023-12,Month-to-month,Premium,3,85.37,No,Paid Search,West,24,24,77.4,0,No
CUST-03832,2023-12,One year,Standard,1,43.04,Yes,Paid Search,South,24,24,54.6,1,No
CUST-03833,2024-09,Month-to-month,Standard,2,51.82,Yes,Paid Search,South,3,15,66.6,0,Yes
CUST-03834,2025-02,One year,Basic,1,24.36,Yes,Referral,Midwest,10,10,73.9,0,No
CUST-03835,2023-10,Month-to-month,Standard,3,60.12,Yes,Referral,West,6,26,36.8,2,Yes
CUST-03836,2024-10,Two year,Premium,4,96.43,Yes,Organic,South,14,14,47.8,0,No
CUST-03837,2023-09,One year,Premium,2,80.45,No,Organic,South,27,27,95.8,0,No
CUST-03838,2025-04,Month-to-month,Basic,0,15.33,No,Organic,Northeast,8,8,64.1,0,No
CUST-03839,2025-08,Month-to-month,Standard,0,32.47,No,Organic,South,4,4,35.6,0,No
CUST-03840,2023-12,One year,Basic,0,17.84,No,Organic,Northeast,24,24,88.7,0,No
CUST-03841,2024-07,Month-to-month,Basic,1,22.79,No,Organic,Midwest,17,17,80.4,0,No
CUST-03842,2023-09,One year,Standard,2,48.27,No,Paid Search,West,27,27,35.0,2,No
CUST-03843,2024-08,Two year,Premium,1,76.71,Yes,Referral,Midwest,16,16,61.8,0,No
CUST-03844,2024-05,Two year,Basic,3,39.84,No,Organic,South,14,19,76.1,0,Yes
CUST-03845,2024-12,Month-to-month,Basic,2,32.67,Yes,Paid Search,West,7,12,67.2,0,Yes
CUST-03846,2025-07,Month-to-month,Premium,0,64.93,Yes,Referral,Midwest,5,5,75.0,0,No
CUST-03847,2024-10,Two year,Standard,3,61.16,No,Paid Search,West,14,14,77.1,0,No
CUST-03848,2024-05,Two year,Basic,2,30.93,Yes,Referral,Midwest,19,19,54.3,1,No
CUST-03849,2024-01,One year,Premium,0,65.49,Yes,Paid Search,West,23,23,80.0,0,No
CUST-03850,2023-11,One year,Premium,2,82.14,Yes,Paid Search,Midwest,25,25,87.1,0,No
CUST-03851,2025-04,Two year,Basic,1,21.56,No,Sales-Assisted,Midwest,8,8,59.8,0,No
CUST-03852,2023-10,Month-to-month,Basic,1,21.83,Yes,Organic,Midwest,12,26,64.8,0,Yes
CUST-03853,2024-09,Month-to-month,Basic,0,18.16,No,Organic,West,4,15,50.4,0,Yes
CUST-03854,2024-09,Two year,Basic,1,24.35,No,Referral,West,15,15,69.8,0,No
CUST-03855,2023-08,Month-to-month,Standard,2,50.63,Yes,Referral,Midwest,28,28,54.3,0,No
CUST-03856,2024-03,One year,Basic,1,22.71,Yes,Organic,South,21,21,43.0,2,No
CUST-03857,2024-04,Month-to-month,Basic,3,42.3,No,Sales-Assisted,South,20,20,85.8,0,No
CUST-03858,2024-02,Two year,Basic,0,12.68,Yes,Organic,South,22,22,75.2,0,No
CUST-03859,2024-04,Month-to-month,Standard,0,40.15,No,Organic,West,3,20,45.1,1,Yes
CUST-03860,2025-03,One year,Basic,0,16.72,No,Organic,West,9,9,80.9,0,No
CUST-03861,2023-12,Month-to-month,Standard,0,36.2,No,Paid Search,Midwest,8,24,76.3,0,Yes
CUST-03862,2024-03,Month-to-month,Basic,0,14.84,Yes,Paid Search,South,21,21,70.7,0,No
CUST-03863,2024-06,Two year,Basic,0,13.49,Yes,Sales-Assisted,Northeast,18,18,38.4,3,No
CUST-03864,2024-08,One year,Basic,0,18.43,Yes,Organic,Midwest,4,16,44.1,0,Yes
CUST-03865,2023-09,Month-to-month,Standard,0,36.14,Yes,Referral,South,27,27,88.7,0,No
CUST-03866,2024-08,Two year,Standard,2,51.48,Yes,Organic,Midwest,3,16,100.0,0,Yes
CUST-03867,2024-05,Month-to-month,Basic,3,38.13,No,Paid Search,Northeast,12,19,84.7,0,Yes
CUST-03868,2024-12,Month-to-month,Premium,4,96.49,Yes,Sales-Assisted,West,4,12,52.5,1,Yes
CUST-03869,2023-09,One year,Basic,1,23.01,Yes,Organic,West,27,27,34.8,0,No
CUST-03870,2024-11,One year,Premium,0,65.21,Yes,Organic,Midwest,13,13,42.1,1,No
CUST-03871,2024-03,Month-to-month,Premium,4,97.91,Yes,Organic,South,6,21,88.4,0,Yes
CUST-03872,2024-12,Month-to-month,Basic,2,29.51,No,Referral,Midwest,12,12,92.8,0,No
CUST-03873,2025-02,One year,Basic,0,12.68,Yes,Referral,West,10,10,81.8,0,No
CUST-03874,2024-04,Two year,Premium,2,82.83,Yes,Organic,Midwest,7,20,75.4,0,Yes
CUST-03875,2024-01,One year,Standard,2,53.27,Yes,Organic,West,23,23,68.7,0,No
CUST-03876,2024-08,Month-to-month,Basic,1,22.09,No,Organic,Midwest,1,16,65.7,0,Yes
CUST-03877,2023-11,Month-to-month,Standard,0,37.3,Yes,Organic,South,25,25,82.2,0,No
CUST-03878,2024-07,Month-to-month,Standard,0,35.23,No,Referral,Midwest,12,17,50.5,0,Yes
CUST-03879,2024-10,One year,Standard,3,57.57,Yes,Paid Search,Northeast,14,14,50.6,0,No
CUST-03880,2025-05,Month-to-month,Basic,0,18.76,Yes,Organic,Northeast,7,7,63.6,0,No
CUST-03881,2023-10,Two year,Premium,0,68.94,Yes,Organic,South,26,26,74.5,0,No
CUST-03882,2024-03,One year,Standard,0,36.17,Yes,Organic,South,21,21,57.8,1,No
CUST-03883,2023-11,Month-to-month,Basic,2,31.12,No,Organic,West,3,25,55.3,0,Yes
CUST-03884,2024-11,Month-to-month,Standard,1,42.8,Yes,Organic,Midwest,13,13,54.3,0,No
CUST-03885,2023-07,Month-to-month,Standard,0,36.57,No,Referral,West,1,29,64.9,0,Yes
CUST-03886,2025-09,One year,Premium,0,63.95,Yes,Organic,Midwest,3,3,72.6,0,No
CUST-03887,2025-11,Month-to-month,Basic,1,22.1,No,Referral,Midwest,1,1,54.5,0,Yes
CUST-03888,2024-12,Two year,Premium,0,62.62,Yes,Paid Search,West,12,12,26.7,0,No
CUST-03889,2024-09,Month-to-month,Basic,1,22.56,Yes,Sales-Assisted,West,15,15,75.7,0,No
CUST-03890,2025-05,One year,Premium,2,83.22,Yes,Referral,Midwest,7,7,41.4,0,No
CUST-03891,2025-03,Two year,Premium,2,80.7,Yes,Organic,South,9,9,74.8,0,No
CUST-03892,2024-03,One year,Basic,1,21.28,Yes,Paid Search,West,21,21,68.1,0,No
CUST-03893,2023-07,One year,Basic,2,31.03,No,Organic,Northeast,29,29,63.2,1,No
CUST-03894,2025-08,One year,Premium,2,82.88,Yes,Sales-Assisted,Midwest,4,4,59.7,1,No
CUST-03895,2024-01,One year,Basic,3,37.13,Yes,Paid Search,Midwest,23,23,77.6,0,No
CUST-03896,2025-10,One year,Premium,2,82.57,Yes,Paid Search,Midwest,2,2,66.0,0,No
CUST-03897,2024-07,Two year,Basic,0,12.86,Yes,Paid Search,Midwest,6,17,46.6,0,Yes
CUST-03898,2025-01,Two year,Basic,1,20.96,Yes,Paid Search,Northeast,11,11,85.3,0,No
CUST-03899,2025-02,Month-to-month,Basic,4,47.16,Yes,Paid Search,South,10,10,54.0,1,No
CUST-03900,2025-09,Month-to-month,Basic,0,18.86,No,Sales-Assisted,Midwest,3,3,35.6,0,No
CUST-03901,2023-10,Two year,Premium,1,72.43,Yes,Organic,Northeast,26,26,14.8,6,No
CUST-03902,2024-06,Month-to-month,Basic,2,28.85,No,Paid Search,Midwest,18,18,81.5,0,No
CUST-03903,2025-10,Two year,Basic,3,39.05,Yes,Paid Search,West,2,2,97.4,0,No
CUST-03904,2025-10,Month-to-month,Basic,0,18.23,Yes,Organic,South,2,2,76.2,0,No
CUST-03905,2024-12,Month-to-month,Premium,0,66.74,No,Organic,West,4,12,74.5,0,Yes
CUST-03906,2025-09,Month-to-month,Standard,0,33.91,Yes,Organic,Northeast,3,3,62.2,0,No
CUST-03907,2024-02,One year,Basic,3,37.53,Yes,Sales-Assisted,South,22,22,58.0,0,No
CUST-03908,2025-02,Month-to-month,Basic,1,23.45,Yes,Sales-Assisted,Northeast,10,10,85.3,0,No
CUST-03909,2023-11,Month-to-month,Premium,0,64.37,Yes,Paid Search,Northeast,25,25,59.0,0,No
CUST-03910,2025-02,One year,Standard,1,43.87,Yes,Referral,Midwest,2,10,64.4,0,Yes
CUST-03911,2024-09,One year,Basic,0,14.13,Yes,Organic,West,5,15,28.7,1,Yes
CUST-03912,2025-08,Month-to-month,Premium,0,66.12,Yes,Organic,Midwest,4,4,43.6,0,No
CUST-03913,2024-05,One year,Standard,0,34.26,Yes,Paid Search,Midwest,19,19,64.7,1,No
CUST-03914,2024-02,Month-to-month,Standard,0,32.73,Yes,Referral,South,3,22,68.9,0,Yes
CUST-03915,2023-07,Month-to-month,Standard,1,43.37,No,Organic,West,26,29,76.6,0,Yes
CUST-03916,2023-12,Month-to-month,Standard,0,37.03,Yes,Paid Search,West,12,24,66.5,0,Yes
CUST-03917,2024-01,Month-to-month,Basic,3,39.17,No,Sales-Assisted,South,23,23,63.2,1,No
CUST-03918,2024-11,Month-to-month,Basic,1,20.65,No,Sales-Assisted,Northeast,1,13,46.0,0,Yes
CUST-03919,2025-06,Month-to-month,Basic,1,22.19,Yes,Paid Search,Midwest,6,6,82.1,0,No
CUST-03920,2024-06,One year,Standard,0,38.28,Yes,Organic,West,18,18,73.2,1,No
CUST-03921,2024-09,One year,Premium,1,70.42,Yes,Paid Search,Northeast,12,15,22.4,1,Yes
CUST-03922,2025-06,Month-to-month,Basic,1,23.53,No,Organic,West,4,6,68.5,0,Yes
CUST-03923,2024-05,One year,Premium,0,61.33,No,Referral,West,19,19,34.8,1,No
CUST-03924,2023-11,Month-to-month,Standard,3,57.18,No,Paid Search,South,25,25,86.1,0,No
CUST-03925,2025-09,One year,Standard,1,44.38,Yes,Sales-Assisted,South,1,3,83.8,0,Yes
CUST-03926,2025-10,Month-to-month,Standard,0,35.88,No,Sales-Assisted,South,2,2,89.0,0,No
CUST-03927,2023-12,Two year,Standard,0,35.13,No,Paid Search,Midwest,24,24,74.5,1,No
CUST-03928,2025-04,Two year,Premium,2,80.7,Yes,Paid Search,Northeast,8,8,67.5,0,No
CUST-03929,2023-10,Two year,Basic,4,46.51,Yes,Referral,West,26,26,40.4,1,No
CUST-03930,2024-06,Two year,Basic,0,13.27,Yes,Paid Search,South,18,18,45.0,0,No
CUST-03931,2024-05,Month-to-month,Basic,1,22.94,Yes,Paid Search,South,19,19,66.4,0,No
CUST-03932,2025-09,One year,Basic,0,15.65,Yes,Referral,South,3,3,66.7,0,No
CUST-03933,2024-04,One year,Premium,0,65.42,Yes,Organic,South,9,20,56.7,1,Yes
CUST-03934,2024-08,Month-to-month,Standard,2,48.77,No,Referral,Northeast,3,16,81.8,0,Yes
CUST-03935,2025-06,Month-to-month,Basic,1,24.95,No,Organic,Northeast,6,6,76.1,0,No
CUST-03936,2024-05,Month-to-month,Basic,1,20.35,No,Paid Search,South,4,19,46.0,2,Yes
CUST-03937,2025-05,Month-to-month,Standard,2,52.54,No,Organic,West,7,7,70.3,0,No
CUST-03938,2024-12,One year,Basic,1,22.27,No,Referral,Midwest,10,12,53.1,0,Yes
CUST-03939,2025-03,Month-to-month,Basic,2,30.27,Yes,Sales-Assisted,West,9,9,68.3,1,No
CUST-03940,2023-11,Month-to-month,Basic,2,27.13,Yes,Organic,South,4,25,74.5,0,Yes
CUST-03941,2025-03,Month-to-month,Premium,2,81.07,Yes,Organic,Midwest,6,9,81.5,0,Yes
CUST-03942,2025-01,Two year,Basic,0,16.99,Yes,Paid Search,Midwest,11,11,79.1,0,No
CUST-03943,2025-04,One year,Premium,1,73.08,Yes,Sales-Assisted,South,8,8,73.5,0,No
CUST-03944,2024-12,One year,Basic,4,46.01,No,Organic,West,12,12,90.7,0,No
CUST-03945,2024-03,One year,Basic,2,29.97,Yes,Referral,South,21,21,75.5,0,No
CUST-03946,2023-12,Month-to-month,Basic,0,14.34,Yes,Sales-Assisted,Midwest,6,24,55.2,0,Yes
CUST-03947,2025-02,Month-to-month,Standard,0,32.81,Yes,Referral,South,10,10,73.6,0,No
CUST-03948,2023-12,Month-to-month,Basic,2,32.18,No,Referral,West,24,24,66.3,0,No
CUST-03949,2025-02,Month-to-month,Premium,0,65.68,No,Sales-Assisted,Northeast,3,10,68.9,0,Yes
CUST-03950,2023-08,Month-to-month,Basic,3,42.54,No,Paid Search,Northeast,28,28,96.9,0,No
CUST-03951,2025-10,Month-to-month,Standard,0,36.79,Yes,Paid Search,West,2,2,55.7,0,No
CUST-03952,2025-09,Month-to-month,Standard,2,49.33,Yes,Organic,South,3,3,40.1,0,No
CUST-03953,2025-06,Month-to-month,Basic,0,12.11,Yes,Paid Search,Northeast,5,6,44.4,0,Yes
CUST-03954,2024-07,One year,Basic,0,17.88,Yes,Paid Search,West,17,17,64.4,0,No
CUST-03955,2023-09,Month-to-month,Standard,2,51.53,Yes,Paid Search,Northeast,5,27,29.8,0,Yes
CUST-03956,2025-11,Month-to-month,Standard,0,34.14,No,Referral,Northeast,1,1,51.1,0,No
CUST-03957,2023-09,Month-to-month,Standard,4,64.79,Yes,Organic,Northeast,9,27,47.8,0,Yes
CUST-03958,2024-11,One year,Standard,0,36.92,Yes,Organic,West,13,13,63.7,0,No
CUST-03959,2025-05,One year,Basic,3,42.03,No,Paid Search,Midwest,7,7,56.0,0,No
CUST-03960,2024-03,Month-to-month,Premium,2,82.09,Yes,Sales-Assisted,Midwest,1,21,52.6,0,Yes
CUST-03961,2024-05,Two year,Basic,0,12.36,Yes,Referral,West,19,19,59.7,0,No
CUST-03962,2024-01,Two year,Standard,0,36.89,Yes,Paid Search,West,4,23,67.5,1,Yes
CUST-03963,2023-10,Month-to-month,Basic,0,15.16,No,Sales-Assisted,Northeast,2,26,76.8,0,Yes
CUST-03964,2025-06,One year,Standard,1,40.49,No,Organic,South,6,6,54.8,0,No
CUST-03965,2025-09,Month-to-month,Basic,0,14.46,No,Sales-Assisted,South,3,3,58.0,0,No
CUST-03966,2024-10,Month-to-month,Standard,0,35.48,Yes,Sales-Assisted,Northeast,8,14,34.5,2,Yes
CUST-03967,2025-05,One year,Standard,1,42.21,Yes,Referral,South,7,7,71.4,0,No
CUST-03968,2025-08,Two year,Premium,1,69.09,Yes,Organic,West,4,4,78.6,0,No
CUST-03969,2024-01,Two year,Premium,1,72.0,Yes,Referral,Northeast,23,23,65.7,0,No
CUST-03970,2024-08,Month-to-month,Basic,1,21.37,No,Referral,Northeast,16,16,47.7,1,No
CUST-03971,2024-03,One year,Standard,2,52.65,Yes,Referral,Midwest,1,21,51.6,0,Yes
CUST-03972,2024-09,One year,Basic,1,22.38,Yes,Sales-Assisted,West,15,15,65.9,0,No
CUST-03973,2023-07,Month-to-month,Basic,0,10.46,No,Organic,West,6,29,66.8,0,Yes
CUST-03974,2023-07,Month-to-month,Basic,0,13.48,Yes,Organic,South,7,29,46.9,0,Yes
CUST-03975,2025-10,Month-to-month,Standard,0,36.86,Yes,Referral,Northeast,2,2,56.7,0,No
CUST-03976,2024-06,Month-to-month,Standard,0,36.03,No,Sales-Assisted,West,18,18,76.6,0,No
CUST-03977,2023-10,Month-to-month,Standard,1,40.47,Yes,Paid Search,West,2,26,58.9,0,Yes
CUST-03978,2024-03,Two year,Premium,0,63.02,Yes,Organic,South,21,21,64.5,0,No
CUST-03979,2024-11,One year,Basic,2,29.66,No,Paid Search,Midwest,13,13,59.2,0,No
CUST-03980,2025-09,Month-to-month,Standard,0,37.69,Yes,Organic,West,3,3,50.8,0,No
CUST-03981,2024-06,Two year,Standard,0,35.74,Yes,Paid Search,Northeast,18,18,70.5,0,No
CUST-03982,2024-06,Month-to-month,Basic,1,20.54,Yes,Paid Search,Northeast,1,18,70.5,0,Yes
CUST-03983,2024-04,Month-to-month,Premium,3,88.54,No,Paid Search,South,14,20,81.1,0,Yes
CUST-03984,2025-01,Month-to-month,Standard,2,48.76,No,Referral,Northeast,4,11,57.2,0,Yes
CUST-03985,2025-04,One year,Basic,0,15.21,Yes,Sales-Assisted,West,8,8,45.5,1,No
CUST-03986,2024-07,Month-to-month,Standard,1,42.31,Yes,Organic,Northeast,5,17,74.3,0,Yes
CUST-03987,2024-07,Month-to-month,Basic,2,29.56,Yes,Paid Search,South,1,17,46.6,0,Yes
CUST-03988,2025-03,Month-to-month,Standard,2,52.59,No,Organic,South,5,9,45.9,0,Yes
CUST-03989,2024-08,Month-to-month,Standard,3,58.46,No,Paid Search,South,16,16,57.7,0,No
CUST-03990,2025-03,One year,Basic,4,43.48,Yes,Organic,West,9,9,42.2,1,No
CUST-03991,2024-12,Month-to-month,Basic,1,24.39,No,Referral,Midwest,12,12,57.4,0,No
CUST-03992,2024-04,Two year,Standard,2,49.26,No,Paid Search,South,20,20,61.1,0,No
CUST-03993,2023-12,One year,Basic,1,21.5,Yes,Organic,Northeast,24,24,78.2,1,No
CUST-03994,2024-11,Month-to-month,Basic,1,23.22,No,Organic,West,13,13,69.1,0,Yes
CUST-03995,2024-08,Month-to-month,Premium,2,78.8,No,Organic,Northeast,10,16,29.5,0,Yes
CUST-03996,2024-07,Month-to-month,Standard,3,59.12,Yes,Sales-Assisted,South,17,17,51.6,1,No
CUST-03997,2025-03,One year,Standard,2,45.85,Yes,Sales-Assisted,Midwest,9,9,84.3,0,No
CUST-03998,2024-01,Month-to-month,Basic,1,21.16,Yes,Organic,Midwest,16,23,61.5,0,Yes
CUST-03999,2025-07,Month-to-month,Premium,1,77.09,Yes,Organic,South,5,5,59.6,0,No
CUST-04000,2025-10,Month-to-month,Basic,2,31.54,Yes,Paid Search,West,1,2,84.5,0,Yes
CUST-04001,2025-07,One year,Standard,0,35.99,Yes,Sales-Assisted,South,5,5,47.8,1,No
CUST-04002,2025-07,Month-to-month,Basic,1,22.67,No,Organic,South,5,5,62.9,0,No
CUST-04003,2023-12,Two year,Standard,1,42.87,Yes,Paid Search,West,24,24,55.8,0,No
CUST-04004,2025-02,One year,Basic,3,37.16,Yes,Organic,Northeast,10,10,59.9,0,No
CUST-04005,2024-09,Month-to-month,Standard,1,42.66,No,Paid Search,West,5,15,49.4,0,Yes
CUST-04006,2025-10,Month-to-month,Standard,2,47.04,Yes,Organic,South,2,2,78.4,1,No
CUST-04007,2023-08,Month-to-month,Premium,2,82.14,Yes,Paid Search,South,19,28,89.6,0,Yes
CUST-04008,2025-08,Month-to-month,Standard,2,50.23,No,Referral,West,4,4,86.1,0,No
CUST-04009,2024-11,Month-to-month,Basic,1,24.0,No,Organic,West,13,13,37.5,1,No
CUST-04010,2023-11,Two year,Standard,3,59.06,Yes,Organic,Northeast,1,25,25.4,2,Yes
CUST-04011,2023-09,Month-to-month,Basic,1,21.8,Yes,Referral,South,27,27,64.8,0,No
CUST-04012,2025-08,One year,Standard,0,34.73,No,Organic,South,4,4,82.6,0,No
CUST-04013,2024-12,Month-to-month,Basic,1,20.47,No,Referral,West,5,12,74.1,0,Yes
CUST-04014,2024-09,One year,Basic,0,16.44,Yes,Paid Search,South,12,15,48.7,1,Yes
CUST-04015,2024-12,Month-to-month,Standard,2,52.21,Yes,Sales-Assisted,Northeast,12,12,53.6,0,No
CUST-04016,2024-10,One year,Standard,2,51.28,Yes,Organic,Midwest,2,14,83.5,0,Yes
CUST-04017,2024-11,Month-to-month,Basic,0,12.41,No,Referral,West,13,13,83.7,0,No
CUST-04018,2024-08,Month-to-month,Standard,3,61.02,No,Referral,South,16,16,72.6,0,Yes
CUST-04019,2025-08,Month-to-month,Basic,1,21.41,No,Sales-Assisted,Northeast,4,4,79.1,0,No
CUST-04020,2025-08,One year,Standard,0,34.34,Yes,Paid Search,South,4,4,49.9,0,No
CUST-04021,2025-06,One year,Premium,3,87.94,No,Organic,West,6,6,89.1,0,No
CUST-04022,2025-03,One year,Premium,0,65.24,No,Referral,Midwest,9,9,67.3,0,No
CUST-04023,2024-04,One year,Basic,0,15.43,Yes,Sales-Assisted,West,20,20,77.1,0,No
CUST-04024,2024-03,Month-to-month,Basic,0,13.56,No,Organic,West,2,21,55.2,0,Yes
CUST-04025,2025-01,Month-to-month,Standard,0,37.83,Yes,Organic,West,11,11,74.8,0,No
CUST-04026,2025-06,Month-to-month,Basic,0,12.72,No,Organic,South,6,6,68.8,0,No
CUST-04027,2025-11,Month-to-month,Basic,0,16.48,Yes,Sales-Assisted,Northeast,1,1,72.3,0,No
CUST-04028,2024-11,Month-to-month,Premium,2,80.01,Yes,Sales-Assisted,Midwest,7,13,86.8,0,Yes
CUST-04029,2024-05,Month-to-month,Basic,3,37.76,No,Organic,Midwest,3,19,47.3,2,Yes
CUST-04030,2024-03,One year,Basic,2,31.6,Yes,Paid Search,Midwest,21,21,63.9,0,No
CUST-04031,2024-06,Month-to-month,Premium,1,74.02,Yes,Organic,South,18,18,44.3,1,No
CUST-04032,2025-04,Month-to-month,Basic,1,24.5,Yes,Organic,Midwest,6,8,77.2,0,Yes
CUST-04033,2024-03,Month-to-month,Basic,1,21.08,Yes,Paid Search,West,9,21,62.8,0,Yes
CUST-04034,2025-08,Two year,Basic,1,22.41,Yes,Referral,Northeast,4,4,63.8,0,No
CUST-04035,2025-01,Month-to-month,Basic,2,31.8,Yes,Paid Search,Midwest,11,11,77.4,0,No
CUST-04036,2025-11,Month-to-month,Basic,1,22.52,Yes,Sales-Assisted,South,1,1,77.7,0,No
CUST-04037,2025-10,Month-to-month,Standard,1,42.34,Yes,Referral,South,2,2,83.5,0,No
CUST-04038,2023-07,One year,Premium,0,66.4,Yes,Organic,South,29,29,71.0,0,No
CUST-04039,2024-10,One year,Basic,4,48.51,Yes,Paid Search,West,14,14,49.4,0,No
CUST-04040,2025-11,Month-to-month,Basic,1,23.31,Yes,Organic,South,1,1,52.3,0,No
CUST-04041,2024-03,Month-to-month,Premium,1,70.33,No,Sales-Assisted,West,3,21,72.0,0,Yes
CUST-04042,2025-05,Month-to-month,Standard,1,39.85,Yes,Organic,West,7,7,66.2,0,No
CUST-04043,2023-09,Two year,Standard,3,57.37,No,Referral,Northeast,27,27,73.8,0,No
CUST-04044,2024-02,One year,Basic,0,15.81,No,Organic,Northeast,11,22,55.8,0,Yes
CUST-04045,2025-09,One year,Premium,4,98.09,Yes,Organic,West,3,3,44.5,1,No
CUST-04046,2025-08,Month-to-month,Premium,1,78.92,No,Paid Search,Midwest,4,4,67.5,1,No
CUST-04047,2025-11,One year,Premium,2,83.15,Yes,Paid Search,Northeast,1,1,85.3,0,No
CUST-04048,2025-09,Month-to-month,Standard,0,34.95,No,Referral,Northeast,3,3,69.4,0,No
CUST-04049,2024-02,Month-to-month,Standard,1,42.11,No,Organic,South,1,22,81.1,0,Yes
CUST-04050,2024-01,Month-to-month,Premium,2,80.24,No,Paid Search,Northeast,3,23,78.9,0,Yes
CUST-04051,2023-11,Month-to-month,Standard,1,44.42,No,Paid Search,West,1,25,58.3,0,Yes
CUST-04052,2023-08,One year,Standard,0,34.54,Yes,Organic,Midwest,28,28,69.5,1,No
CUST-04053,2024-11,Two year,Basic,0,14.55,Yes,Paid Search,South,13,13,52.9,0,No
